instance,instance_sha256,backend,wc,wo,left,right,continuity_left,overtime_left,similarity_left,split_groups_left,continuity_right,overtime_right,similarity_right,split_groups_right,different_caregiver_services,different_slot_services,different_caregiver_groups,workload_l1,parent_sha256,parent_instance,family,target_rho,realized_rho,normal_fraction,anchor,continuity_right_minus_left,overtime_right_minus_left,similarity_right_minus_left,different_objective_vector
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v5_seed1001_critical.txt,95c39370c286b21f747e9afdabcfb623a62c4b33cfd6040917405b830d0a7992,gurobi-mip,1,1,lex-cos,lex-overtime,0,26,704,0,0,26,704,0,0,0,0,0,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v5_seed1001_critical.txt,95c39370c286b21f747e9afdabcfb623a62c4b33cfd6040917405b830d0a7992,gurobi-mip,1,1,lex-cos,weighted,0,26,704,0,3,26,714,3,31,107,18,0,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,3,0,10,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v5_seed1001_critical.txt,95c39370c286b21f747e9afdabcfb623a62c4b33cfd6040917405b830d0a7992,gurobi-mip,1,1,lex-overtime,weighted,0,26,704,0,3,26,714,3,31,107,18,0,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,3,0,10,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a15_v4_seed1003_critical.txt,ebff382707c2ab019b2e715876ee879834ac33c77b0094f91776447063a2027a,gurobi-mip,1,1,lex-cos,lex-overtime,0,21,418,0,0,21,418,0,0,0,0,0,1a2fbafb2974a05729c7a458b27e009b17a67dbbf649967446361307f7e124a3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1003_critical.txt,u30_seed1003,0.85,0.8450704225352113,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a15_v4_seed1003_critical.txt,ebff382707c2ab019b2e715876ee879834ac33c77b0094f91776447063a2027a,gurobi-mip,1,1,lex-cos,weighted,0,21,418,0,5,21,425,5,32,46,19,4,1a2fbafb2974a05729c7a458b27e009b17a67dbbf649967446361307f7e124a3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1003_critical.txt,u30_seed1003,0.85,0.8450704225352113,0.7,False,5,0,7,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a15_v4_seed1003_critical.txt,ebff382707c2ab019b2e715876ee879834ac33c77b0094f91776447063a2027a,gurobi-mip,1,1,lex-overtime,weighted,0,21,418,0,5,21,425,5,32,46,19,4,1a2fbafb2974a05729c7a458b27e009b17a67dbbf649967446361307f7e124a3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1003_critical.txt,u30_seed1003,0.85,0.8450704225352113,0.7,False,5,0,7,True
instances/research_depth_load_sweep/rho0.55_normal1/instance_u30_a20_v4_seed1003_critical.txt,05b87fe9b085d1853d31107b858ab9cca895aa5b22c6a476c3b2a79f81553f9d,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,437,0,0,0,437,0,0,0,0,0,68e2b74d850c1069e78bc56681e6d252a2a8df6699aceb2e6aaffeff722beca0,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1003_critical.txt,u30_seed1003,0.55,0.547945205479452,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal1/instance_u30_a20_v4_seed1003_critical.txt,05b87fe9b085d1853d31107b858ab9cca895aa5b22c6a476c3b2a79f81553f9d,gurobi-mip,1,1,lex-cos,weighted,0,0,437,0,3,0,443,3,40,55,24,34,68e2b74d850c1069e78bc56681e6d252a2a8df6699aceb2e6aaffeff722beca0,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1003_critical.txt,u30_seed1003,0.55,0.547945205479452,1.0,False,3,0,6,True
instances/research_depth_load_sweep/rho0.55_normal1/instance_u30_a20_v4_seed1003_critical.txt,05b87fe9b085d1853d31107b858ab9cca895aa5b22c6a476c3b2a79f81553f9d,gurobi-mip,1,1,lex-overtime,weighted,0,0,437,0,3,0,443,3,40,55,24,34,68e2b74d850c1069e78bc56681e6d252a2a8df6699aceb2e6aaffeff722beca0,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1003_critical.txt,u30_seed1003,0.55,0.547945205479452,1.0,False,3,0,6,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v5_seed1002_critical.txt,bcca1fdab388e3851f4b3ef0344c585ea80f3f2329ea3fec042adb2c8712a06f,gurobi-mip,1,1,lex-cos,lex-overtime,2,0,531,2,2,0,531,2,0,0,0,0,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,u30_seed1002,0.55,0.5494505494505495,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v5_seed1002_critical.txt,bcca1fdab388e3851f4b3ef0344c585ea80f3f2329ea3fec042adb2c8712a06f,gurobi-mip,1,1,lex-cos,weighted,2,0,531,2,8,0,560,8,50,66,29,40,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,u30_seed1002,0.55,0.5494505494505495,0.85,False,6,0,29,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v5_seed1002_critical.txt,bcca1fdab388e3851f4b3ef0344c585ea80f3f2329ea3fec042adb2c8712a06f,gurobi-mip,1,1,lex-overtime,weighted,2,0,531,2,8,0,560,8,50,66,29,40,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,u30_seed1002,0.55,0.5494505494505495,0.85,False,6,0,29,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a25_v4_seed1003_critical.txt,33a5080163beaf5c828646195d91a413067109d1e1568fbc004d8586b71766b5,gurobi-mip,1,1,lex-cos,lex-overtime,0,34,410,0,0,34,410,0,0,0,0,0,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,u30_seed1003,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a25_v4_seed1003_critical.txt,33a5080163beaf5c828646195d91a413067109d1e1568fbc004d8586b71766b5,gurobi-mip,1,1,lex-cos,weighted,0,34,410,0,5,34,418,5,29,74,17,2,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,u30_seed1003,0.98,0.975609756097561,0.7,False,5,0,8,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a25_v4_seed1003_critical.txt,33a5080163beaf5c828646195d91a413067109d1e1568fbc004d8586b71766b5,gurobi-mip,1,1,lex-overtime,weighted,0,34,410,0,5,34,418,5,29,74,17,2,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,u30_seed1003,0.98,0.975609756097561,0.7,False,5,0,8,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v5_seed1002_critical.txt,8db430150387b044e360f13bbde2655fa5cc05fa4608c0784b297912ec972f51,gurobi-mip,1,1,lex-cos,lex-overtime,1,0,718,1,1,0,718,1,0,0,0,0,aee0a6b7ec9777049ee75f53a345d8b1b5d4d3de33e8d3f6c9559f510624b169,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1002_critical.txt,u40_seed1002,0.85,0.847457627118644,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v5_seed1002_critical.txt,8db430150387b044e360f13bbde2655fa5cc05fa4608c0784b297912ec972f51,gurobi-mip,1,1,lex-cos,weighted,1,0,718,1,14,0,748,14,73,109,41,10,aee0a6b7ec9777049ee75f53a345d8b1b5d4d3de33e8d3f6c9559f510624b169,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1002_critical.txt,u40_seed1002,0.85,0.847457627118644,1.0,False,13,0,30,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v5_seed1002_critical.txt,8db430150387b044e360f13bbde2655fa5cc05fa4608c0784b297912ec972f51,gurobi-mip,1,1,lex-overtime,weighted,1,0,718,1,14,0,748,14,73,109,41,10,aee0a6b7ec9777049ee75f53a345d8b1b5d4d3de33e8d3f6c9559f510624b169,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1002_critical.txt,u40_seed1002,0.85,0.847457627118644,1.0,False,13,0,30,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a20_v4_seed1002_critical.txt,a190d87e76fbd14cfcb5c8afe90711c79e43b75f1c46cdabc0fe69d181a0414f,gurobi-mip,1,1,lex-cos,lex-overtime,2,0,414,2,2,0,414,2,0,0,0,0,34bd64e4677b21f310faa4406545db874dca6ae220c9a65e8a35f01abe1b0955,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a20_v4_seed1002_critical.txt,a190d87e76fbd14cfcb5c8afe90711c79e43b75f1c46cdabc0fe69d181a0414f,gurobi-mip,1,1,lex-cos,weighted,2,0,414,2,5,0,425,5,31,61,23,0,34bd64e4677b21f310faa4406545db874dca6ae220c9a65e8a35f01abe1b0955,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,1.0,False,3,0,11,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a20_v4_seed1002_critical.txt,a190d87e76fbd14cfcb5c8afe90711c79e43b75f1c46cdabc0fe69d181a0414f,gurobi-mip,1,1,lex-overtime,weighted,2,0,414,2,5,0,425,5,31,61,23,0,34bd64e4677b21f310faa4406545db874dca6ae220c9a65e8a35f01abe1b0955,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1002_critical.txt,u30_seed1002,0.98,0.975609756097561,1.0,False,3,0,11,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a20_v4_seed1003_critical.txt,1c5e21eafaa1cf608aee535d19ee70be3a5769174a0955bf77a949154d98f363,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,578,0,0,0,578,0,0,0,0,0,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.55,0.5498281786941581,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a20_v4_seed1003_critical.txt,1c5e21eafaa1cf608aee535d19ee70be3a5769174a0955bf77a949154d98f363,gurobi-mip,1,1,lex-cos,weighted,0,0,578,0,7,1,593,7,59,71,39,42,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.55,0.5498281786941581,0.85,False,7,1,15,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a20_v4_seed1003_critical.txt,1c5e21eafaa1cf608aee535d19ee70be3a5769174a0955bf77a949154d98f363,gurobi-mip,1,1,lex-overtime,weighted,0,0,578,0,7,1,593,7,59,71,39,42,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.55,0.5498281786941581,0.85,False,7,1,15,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a20_v5_seed1002_critical.txt,99d26869aea277575605feaf5be218dd7caada41bca46f2e441006352ff39257,gurobi-mip,1,1,lex-cos,lex-overtime,2,26,510,2,2,26,510,2,0,0,0,0,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1002_critical.txt,u30_seed1002,0.85,0.847457627118644,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a20_v5_seed1002_critical.txt,99d26869aea277575605feaf5be218dd7caada41bca46f2e441006352ff39257,gurobi-mip,1,1,lex-cos,weighted,2,26,510,2,9,30,548,9,53,74,36,18,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1002_critical.txt,u30_seed1002,0.85,0.847457627118644,0.7,False,7,4,38,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a20_v5_seed1002_critical.txt,99d26869aea277575605feaf5be218dd7caada41bca46f2e441006352ff39257,gurobi-mip,1,1,lex-overtime,weighted,2,26,510,2,9,30,548,9,53,74,36,18,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1002_critical.txt,u30_seed1002,0.85,0.847457627118644,0.7,False,7,4,38,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u30_a25_v5_seed1001_critical.txt,f9b7da35d3c9868bd226fb1ea898c35b9a22aa09217c2d359c493afc87614fd3,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,592,0,0,0,592,0,0,0,0,0,51df0f9f4a354e14ce203c3399ff72e9f90e0370b7b497467427e1d198dd119e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u30_a25_v5_seed1001_critical.txt,f9b7da35d3c9868bd226fb1ea898c35b9a22aa09217c2d359c493afc87614fd3,gurobi-mip,1,1,lex-cos,weighted,0,0,592,0,1,1,594,1,32,62,24,18,51df0f9f4a354e14ce203c3399ff72e9f90e0370b7b497467427e1d198dd119e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.7,False,1,1,2,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u30_a25_v5_seed1001_critical.txt,f9b7da35d3c9868bd226fb1ea898c35b9a22aa09217c2d359c493afc87614fd3,gurobi-mip,1,1,lex-overtime,weighted,0,0,592,0,1,1,594,1,32,62,24,18,51df0f9f4a354e14ce203c3399ff72e9f90e0370b7b497467427e1d198dd119e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.7,False,1,1,2,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,gurobi-mip,1,1,lex-cos,lex-overtime,2,1,490,2,3,0,498,3,21,81,17,2,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,u30_seed1002,0.85,0.847457627118644,0.85,True,1,-1,8,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,gurobi-mip,1,1,lex-cos,weighted,2,1,490,2,8,15,555,8,75,78,49,28,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,u30_seed1002,0.85,0.847457627118644,0.85,True,6,14,65,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a15_v5_seed1002_critical.txt,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,gurobi-mip,1,1,lex-overtime,weighted,3,0,498,3,8,15,555,8,68,85,44,30,62008dec11bbf59cff06c3683881ade351ca92418b870d35d1f1890238c858bd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1002_critical.txt,u30_seed1002,0.85,0.847457627118644,0.85,True,5,15,57,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a25_v4_seed1002_critical.txt,2dfa0199c45646d27d447b684d20a27bc27983320af10ea1daea35bba0f8a832,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,608,0,0,0,608,0,0,0,0,0,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,u40_seed1002,0.55,0.5498281786941581,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a25_v4_seed1002_critical.txt,2dfa0199c45646d27d447b684d20a27bc27983320af10ea1daea35bba0f8a832,gurobi-mip,1,1,lex-cos,weighted,0,0,608,0,5,0,620,5,36,67,23,38,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,u40_seed1002,0.55,0.5498281786941581,0.85,False,5,0,12,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a25_v4_seed1002_critical.txt,2dfa0199c45646d27d447b684d20a27bc27983320af10ea1daea35bba0f8a832,gurobi-mip,1,1,lex-overtime,weighted,0,0,608,0,5,0,620,5,36,67,23,38,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,u40_seed1002,0.55,0.5498281786941581,0.85,False,5,0,12,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v4_seed1001_critical.txt,073ff6ec0d98dd9120249968e0d9c48f762a46e9679e44f72267b3b046c71b3a,gurobi-mip,1,1,lex-cos,lex-overtime,0,34,415,0,0,34,415,0,0,0,0,0,cf5584e50c87aace73c609c7ad0a93612c40b8323ca8f8a5664aa14449736764,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1001_critical.txt,u30_seed1001,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v4_seed1001_critical.txt,073ff6ec0d98dd9120249968e0d9c48f762a46e9679e44f72267b3b046c71b3a,gurobi-mip,1,1,lex-cos,weighted,0,34,415,0,1,34,416,1,35,61,21,0,cf5584e50c87aace73c609c7ad0a93612c40b8323ca8f8a5664aa14449736764,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1001_critical.txt,u30_seed1001,0.98,0.975609756097561,0.7,False,1,0,1,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v4_seed1001_critical.txt,073ff6ec0d98dd9120249968e0d9c48f762a46e9679e44f72267b3b046c71b3a,gurobi-mip,1,1,lex-overtime,weighted,0,34,415,0,1,34,416,1,35,61,21,0,cf5584e50c87aace73c609c7ad0a93612c40b8323ca8f8a5664aa14449736764,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1001_critical.txt,u30_seed1001,0.98,0.975609756097561,0.7,False,1,0,1,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,87c2e83a6addba9164552b9b74069aaa6d69a4be9961962656886f08f180fe6f,gurobi-mip,1,1,lex-cos,lex-overtime,0,35,673,0,0,35,673,0,0,0,0,0,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,87c2e83a6addba9164552b9b74069aaa6d69a4be9961962656886f08f180fe6f,gurobi-mip,1,1,lex-cos,weighted,0,35,673,0,11,36,709,11,52,91,33,16,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.7,False,11,1,36,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,87c2e83a6addba9164552b9b74069aaa6d69a4be9961962656886f08f180fe6f,gurobi-mip,1,1,lex-overtime,weighted,0,35,673,0,11,36,709,11,52,91,33,16,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.7,False,11,1,36,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,700,0,0,0,700,0,0,0,0,0,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.85,0.847457627118644,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,gurobi-mip,1,1,lex-cos,weighted,0,0,700,0,2,13,735,2,45,95,26,26,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.85,0.847457627118644,0.85,True,2,13,35,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,gurobi-mip,1,1,lex-overtime,weighted,0,0,700,0,2,13,735,2,45,95,26,26,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.85,0.847457627118644,0.85,True,2,13,35,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,571,0,0,0,571,0,0,0,0,0,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.85,0.8465608465608465,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,gurobi-mip,1,1,lex-cos,weighted,0,0,571,0,2,11,600,2,50,92,35,22,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.85,0.8465608465608465,0.85,True,2,11,29,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a15_v4_seed1001_critical.txt,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,gurobi-mip,1,1,lex-overtime,weighted,0,0,571,0,2,11,600,2,50,92,35,22,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.85,0.8465608465608465,0.85,True,2,11,29,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v4_seed1002_critical.txt,423cf73ce7edf75293598cf2c6a52eca6e371865424b374fc80bdb97c688fd0c,gurobi-mip,1,1,lex-cos,lex-overtime,2,0,583,2,2,0,583,2,0,0,0,0,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,u40_seed1002,0.55,0.5498281786941581,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v4_seed1002_critical.txt,423cf73ce7edf75293598cf2c6a52eca6e371865424b374fc80bdb97c688fd0c,gurobi-mip,1,1,lex-cos,weighted,2,0,583,2,7,1,606,7,32,65,20,14,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,u40_seed1002,0.55,0.5498281786941581,0.7,False,5,1,23,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v4_seed1002_critical.txt,423cf73ce7edf75293598cf2c6a52eca6e371865424b374fc80bdb97c688fd0c,gurobi-mip,1,1,lex-overtime,weighted,2,0,583,2,7,1,606,7,32,65,20,14,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,u40_seed1002,0.55,0.5498281786941581,0.7,False,5,1,23,True
