cfg_id;label;backend;formulation;method;delta;instance_name;status;elapsed_s;build_s;solve_s;verify_s;variables;constraints;explored;similarity;continuity;overtime;coverage;weighted_score
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_36;OPTIMUM;1.2156;0.0522;1.1528;0.0005;8531;6890;0;788;0;0;200;788
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_37;OPTIMUM;1.1969;0.0489;1.1380;0.0005;7699;6496;0;750;1;0;200;749
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_38;OPTIMUM;1.1134;0.0440;1.0611;0.0004;6726;5915;0;735;0;0;200;735
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_39;OPTIMUM;1.0331;0.0413;0.9838;0.0004;6492;5387;0;742;6;0;200;736
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_4;PARSE_ERROR;;;;;;;;;;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_40;OPTIMUM;0.7992;0.0483;0.7425;0.0004;7792;6455;0;769;1;0;200;768
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_41;OPTIMUM;1.1405;0.0532;1.0768;0.0005;8669;6835;0;765;2;0;200;763
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_42;OPTIMUM;0.9431;0.0444;0.8909;0.0004;6886;5873;0;741;4;0;200;737
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_43;PARSE_ERROR;;;;;;;;;;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_44;OPTIMUM;1.1564;0.0523;1.0942;0.0005;8468;6856;0;780;0;0;200;780
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_45;OPTIMUM;1.1275;0.0495;1.0686;0.0005;7993;6603;0;704;1;0;200;703
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_46;INFEASIBLE;0.0189;0.0155;0.0018;0.0000;8709;6987;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_47;OPTIMUM;1.2935;0.0553;1.2272;0.0005;9002;7177;0;780;0;0;200;780
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_48;OPTIMUM;1.1957;0.0522;1.1330;0.0005;8403;6784;0;766;0;0;200;766
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_49;OPTIMUM;1.1367;0.0469;1.0807;0.0004;7358;6129;0;730;10;0;200;720
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_5;OPTIMUM;0.9211;0.0529;0.8585;0.0005;8268;6681;0;781;3;0;200;778
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_50;OPTIMUM;1.1734;0.0552;1.1066;0.0005;9009;7033;0;785;2;0;200;783
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_6;PARSE_ERROR;;;;;;;;;;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_7;OPTIMUM;0.9761;0.0554;0.9108;0.0005;9134;7208;0;782;0;0;200;782
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_8;OPTIMUM;1.3503;0.0493;1.2914;0.0005;7559;6317;0;767;1;0;200;766
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_9;OPTIMUM;1.2153;0.0534;1.1515;0.0005;8465;6891;0;772;0;0;200;772
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_1;TIMEOUT_FEASIBLE;299.9991;0.0040;299.9892;0.0001;2114;2952;749;447;4;0;120;443
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_10;TIMEOUT_FEASIBLE;299.9952;0.0039;299.9855;0.0001;2110;2944;701;424;6;0;120;418
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_11;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_12;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_13;TIMEOUT_FEASIBLE;299.9979;0.0033;299.9894;0.0001;1921;2564;465;386;3;0;120;383
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_14;TIMEOUT_FEASIBLE;299.9957;0.0040;299.9860;0.0001;2144;3013;26306;421;9;0;120;412
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_15;TIMEOUT_FEASIBLE;300.0052;0.0040;299.9951;0.0001;2057;2839;20851;448;1;0;120;447
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_16;TIMEOUT_FEASIBLE;300.0054;0.0037;299.9961;0.0001;2119;2961;16501;398;0;2;120;396
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_17;TIMEOUT_FEASIBLE;300.0049;0.0039;299.9950;0.0001;2114;2954;19625;425;3;0;120;422
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_18;TIMEOUT_FEASIBLE;300.0056;0.0042;299.9955;0.0001;2108;2939;24894;459;3;0;120;456
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_19;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_2;TIMEOUT_FEASIBLE;300.0043;0.0039;299.9944;0.0001;2143;3010;29378;376;2;2;120;372
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_20;TIMEOUT_FEASIBLE;300.0047;0.0038;299.9949;0.0001;2179;3081;12124;430;4;0;120;426
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_21;INFEASIBLE;0.0014;0.0000;0.0000;0.0000;720;3;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_22;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_23;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_24;TIMEOUT_FEASIBLE;299.9954;0.0042;299.9855;0.0001;2152;3029;224;446;1;0;120;445
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_25;TIMEOUT_FEASIBLE;300.0044;0.0037;299.9950;0.0001;2100;2925;16144;408;2;0;120;406
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_26;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_27;TIMEOUT_FEASIBLE;300.0081;0.0040;299.9982;0.0001;2133;2991;27100;412;2;0;120;410
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_28;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_29;TIMEOUT_FEASIBLE;300.0071;0.0037;299.9973;0.0001;2021;2766;167819;406;3;0;120;403
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_3;TIMEOUT_FEASIBLE;299.9944;0.0040;299.9847;0.0001;2150;3024;203;439;2;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_30;TIMEOUT_FEASIBLE;300.0056;0.0042;299.9955;0.0001;2119;2963;20226;440;3;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_31;TIMEOUT_FEASIBLE;300.0041;0.0040;299.9943;0.0001;2042;2809;244;415;4;0;120;411
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_32;TIMEOUT_FEASIBLE;300.0041;0.0039;299.9946;0.0001;2073;2871;210;387;1;0;120;386
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_33;TIMEOUT_FEASIBLE;300.0056;0.0041;299.9951;0.0001;2120;2965;266843;434;1;0;120;433
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_34;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_35;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_36;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_37;TIMEOUT_FEASIBLE;300.0059;0.0040;299.9957;0.0001;2192;3107;28641;429;3;0;120;426
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_38;TIMEOUT_FEASIBLE;300.0057;0.0040;299.9954;0.0001;2086;2895;2386135;402;0;0;120;402
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_39;TIMEOUT_FEASIBLE;300.0056;0.0039;299.9958;0.0001;2056;2837;20691;446;2;0;120;444
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_4;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_40;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_41;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_42;TIMEOUT_FEASIBLE;300.0015;0.0041;299.9911;0.0001;2098;2921;204519;439;2;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_43;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_44;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_45;TIMEOUT_FEASIBLE;300.0019;0.0040;299.9920;0.0001;2134;2990;178;424;2;0;120;422
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_46;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_47;TIMEOUT_FEASIBLE;299.9966;0.0022;299.9906;0.0001;2189;3102;9378775;433;10;0;120;423
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_48;TIMEOUT_FEASIBLE;300.0050;0.0038;299.9957;0.0001;2024;2770;21794;433;2;0;120;431
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_49;TIMEOUT_FEASIBLE;299.9959;0.0037;299.9863;0.0001;2005;2735;597;438;3;0;120;435
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_5;TIMEOUT_FEASIBLE;299.9955;0.0036;299.9862;0.0001;1977;2677;22802;427;6;0;120;421
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_50;TIMEOUT_FEASIBLE;300.0056;0.0034;299.9968;0.0001;1952;2629;14655;411;9;0;120;402
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_6;TIMEOUT_FEASIBLE;300.0058;0.0039;299.9963;0.0001;2146;3017;151;442;2;0;120;440
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_7;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_8;INFEASIBLE;0.0014;0.0000;0.0000;0.0000;720;5;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_9;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_1;TIMEOUT_FEASIBLE;300.0101;0.0094;299.9884;0.0001;4493;6851;43335;776;1;0;200;775
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_10;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_11;TIMEOUT_FEASIBLE;300.0067;0.0095;299.9868;0.0001;4565;6996;400;777;0;0;200;777
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_12;TIMEOUT_FEASIBLE;300.0045;0.0093;299.9839;0.0001;4417;6696;465;778;1;0;200;777
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_13;TIMEOUT_FEASIBLE;300.0063;0.0091;299.9840;0.0001;4675;7216;51726;780;1;2;200;777
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_14;TIMEOUT_FEASIBLE;300.0059;0.0100;299.9837;0.0001;4826;7517;50690;775;0;0;200;775
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_15;TIMEOUT_FEASIBLE;300.0148;0.0094;299.9924;0.0001;4527;6920;42323;714;2;0;200;712
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_16;TIMEOUT_FEASIBLE;300.0043;0.0094;299.9838;0.0001;4604;7072;48868;758;2;0;200;756
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_17;TIMEOUT_FEASIBLE;300.0044;0.0089;299.9821;0.0018;4530;6925;77597;746;4;0;200;742
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_18;TIMEOUT_FEASIBLE;300.0130;0.0098;299.9913;0.0001;4499;6863;60290;779;0;0;200;779
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_19;TIMEOUT_FEASIBLE;300.0032;0.0089;299.9833;0.0001;4527;6920;180956;738;6;0;200;732
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_2;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_20;TIMEOUT_FEASIBLE;300.0082;0.0087;299.9887;0.0001;4251;6367;462;765;2;8;200;755
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_21;TIMEOUT_FEASIBLE;300.0056;0.0092;299.9830;0.0001;4607;7079;54066;753;0;0;200;753
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_22;TIMEOUT_FEASIBLE;300.0034;0.0090;299.9817;0.0001;4447;6760;232744;764;5;0;200;759
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_23;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_24;TIMEOUT_FEASIBLE;300.0153;0.0092;299.9920;0.0001;4580;7025;308346;745;7;0;200;738
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_25;TIMEOUT_FEASIBLE;300.0042;0.0091;299.9841;0.0001;4580;7025;968;762;6;0;200;756
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_26;TIMEOUT_FEASIBLE;300.0050;0.0095;299.9821;0.0001;4536;6938;49522;771;0;0;200;771
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_27;TIMEOUT_FEASIBLE;300.0029;0.0088;299.9816;0.0001;4481;6827;228726;748;11;0;200;737
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_28;TIMEOUT_FEASIBLE;300.0050;0.0055;299.9921;0.0001;4603;7072;3971058;752;25;0;200;727
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_29;TIMEOUT_FEASIBLE;300.0041;0.0092;299.9846;0.0001;4611;7088;549;750;5;3;200;742
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_3;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_30;TIMEOUT_FEASIBLE;300.0166;0.0096;299.9953;0.0001;4536;6937;433;764;1;0;200;763
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_31;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_32;TIMEOUT_FEASIBLE;300.0043;0.0095;299.9807;0.0025;4628;7121;302402;717;9;0;200;708
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_33;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_34;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_35;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_36;TIMEOUT_FEASIBLE;300.0086;0.0098;299.9879;0.0001;4709;7281;1065;781;0;0;200;781
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_37;TIMEOUT_FEASIBLE;300.0055;0.0096;299.9828;0.0001;4637;7139;50683;748;1;0;200;747
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_38;TIMEOUT_FEASIBLE;300.0035;0.0084;299.9834;0.0001;4328;6520;46925;734;2;0;200;732
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_39;TIMEOUT_FEASIBLE;300.0044;0.0087;299.9838;0.0001;4448;6762;265098;742;7;5;200;730
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_4;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_40;TIMEOUT_FEASIBLE;300.0085;0.0094;299.9876;0.0001;4717;7298;402;768;1;0;200;767
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_41;TIMEOUT_FEASIBLE;300.0062;0.0092;299.9836;0.0001;4330;6525;43971;764;2;0;200;762
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_42;TIMEOUT_FEASIBLE;300.0034;0.0092;299.9822;0.0001;4543;6948;43314;740;4;0;200;736
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_43;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_44;TIMEOUT_FEASIBLE;300.0086;0.0094;299.9877;0.0001;4516;6898;1165;779;1;3;200;775
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_45;TIMEOUT_FEASIBLE;300.0058;0.0097;299.9827;0.0001;4617;7099;53135;704;1;0;200;703
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_46;INFEASIBLE;0.0018;0.0003;0.0000;0.0000;1200;32;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_47;TIMEOUT_FEASIBLE;300.0120;0.0093;299.9899;0.0001;4400;6664;52298;778;1;0;200;777
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_48;TIMEOUT_FEASIBLE;300.0042;0.0095;299.9836;0.0001;4646;7156;398;762;0;0;200;762
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_49;TIMEOUT_FEASIBLE;300.0044;0.0053;299.9911;0.0001;4459;6783;4321027;737;27;0;200;710
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_5;TIMEOUT_FEASIBLE;300.0051;0.0091;299.9848;0.0001;4537;6938;363;781;4;4;200;773
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_50;TIMEOUT_FEASIBLE;300.0050;0.0092;299.9845;0.0001;4324;6513;435;785;3;0;200;782
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_6;PARSE_ERROR;;;;;;;;;;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_7;TIMEOUT_FEASIBLE;300.0006;0.0093;299.9798;0.0001;4403;6671;392;779;1;0;200;778
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_8;TIMEOUT_FEASIBLE;300.0057;0.0092;299.9851;0.0001;4602;7070;354;765;2;0;200;763
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_9;TIMEOUT_FEASIBLE;300.0047;0.0097;299.9832;0.0001;4632;7130;754;770;1;0;200;769
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_1;TIMEOUT_FEASIBLE;300.0000;0.0066;299.9881;0.0001;1430;2153;170;447;4;0;120;443
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_10;TIMEOUT_FEASIBLE;300.0042;0.0059;299.9933;0.0001;1268;1920;176;424;6;0;120;418
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_11;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_12;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_13;TIMEOUT_FEASIBLE;300.0082;0.0051;299.9985;0.0001;976;1461;158;386;3;0;120;383
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_14;TIMEOUT_FEASIBLE;300.0053;0.0060;299.9940;0.0001;1339;2042;12124;421;9;0;120;412
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_15;TIMEOUT_FEASIBLE;300.0044;0.0062;299.9928;0.0001;1372;2057;13664;448;1;4;120;443
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_16;TIMEOUT_FEASIBLE;300.0048;0.0054;299.9946;0.0001;1050;1624;17140;398;0;0;120;398
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_17;TIMEOUT_FEASIBLE;300.0050;0.0056;299.9943;0.0001;1219;1858;9196;425;3;0;120;422
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_18;TIMEOUT_FEASIBLE;299.9950;0.0072;299.9821;0.0001;1553;2311;13216;459;3;0;120;456
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_19;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_2;TIMEOUT_FEASIBLE;300.0034;0.0052;299.9934;0.0001;977;1505;31264;376;2;10;120;364
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_20;TIMEOUT_FEASIBLE;300.0055;0.0056;299.9952;0.0001;1095;1678;8530;430;4;0;120;426
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_21;INFEASIBLE;0.0014;0.0001;0.0000;0.0000;19;18;0;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_22;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_23;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_24;TIMEOUT_FEASIBLE;300.0128;0.0067;300.0005;0.0001;1423;2140;4285;446;1;0;120;445
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_25;TIMEOUT_FEASIBLE;300.0062;0.0053;299.9959;0.0001;1015;1549;17715;407;2;0;120;405
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_26;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_27;TIMEOUT_FEASIBLE;299.9944;0.0067;299.9822;0.0001;1240;1895;23778;412;2;0;120;410
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_28;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_29;TIMEOUT_FEASIBLE;300.0066;0.0048;299.9973;0.0001;925;1407;16459;406;3;0;120;403
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_3;TIMEOUT_FEASIBLE;300.0055;0.0066;299.9937;0.0001;1401;2126;7457;439;3;0;120;436
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_30;TIMEOUT_FEASIBLE;299.9958;0.0067;299.9834;0.0001;1411;2129;21288;440;3;0;120;437
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_31;TIMEOUT_FEASIBLE;300.0036;0.0063;299.9921;0.0001;1389;2057;195;415;4;0;120;411
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_32;TIMEOUT_FEASIBLE;300.0051;0.0061;299.9936;0.0001;1246;1854;20090;387;1;0;120;386
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_33;TIMEOUT_FEASIBLE;300.0048;0.0065;299.9927;0.0001;1359;2036;75122;434;1;0;120;433
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_34;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_35;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_36;PARSE_ERROR;;;;;;;;;;;;;;
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_37;TIMEOUT_FEASIBLE;300.0014;0.0063;299.9894;0.0001;1286;1980;42000;429;3;0;120;426
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_38;TIMEOUT_FEASIBLE;300.0048;0.0064;299.9927;0.0001;1246;1906;109422;402;0;0;120;402
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_39;TIMEOUT_FEASIBLE;300.0050;0.0066;299.9930;0.0001;1398;2093;7848;446;2;0;120;444
4;CPLEX-CP-I;cplex-cp;cp-i;epsilon;0.01;instance_30_15_4_4;PARSE_ERROR;;;;;;;;;;;;;;
