"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"1","ORIGINAL","instance_30_20_4_8","sorting-network","none","none","OPTIMUM","19,71907","19,65736","24732","95630","2518","445","448","3","0","120"
"1","ORIGINAL","instance_30_20_4_9","sorting-network","none","none","OPTIMUM","27,41636","27,35541","25973","93569","2549","431","439","8","0","120"
"1","ORIGINAL","instance_30_20_5_1","sorting-network","none","none","OPTIMUM","19,93441","19,83986","37768","153892","3148","545","550","5","0","120"
"1","ORIGINAL","instance_30_20_5_10","sorting-network","none","none","OPTIMUM","16,02976","15,9634","28192","112497","3092","531","537","6","0","120"
"1","ORIGINAL","instance_30_20_5_11","sorting-network","none","none","OPTIMUM","18,41354","18,31582","40588","162578","3277","549","554","5","0","120"
"1","ORIGINAL","instance_30_20_5_12","sorting-network","none","none","OPTIMUM","31,91734","31,82202","35971","162977","3050","560","566","6","0","120"
"1","ORIGINAL","instance_30_20_5_13","sorting-network","none","none","OPTIMUM","25,80222","25,70564","38786","166980","3302","569","573","4","0","120"
"1","ORIGINAL","instance_30_20_5_14","sorting-network","none","none","OPTIMUM","33,71222","33,59849","45460","213320","3621","586","589","3","0","120"
"1","ORIGINAL","instance_30_20_5_15","sorting-network","none","none","OPTIMUM","33,92102","33,85008","33250","122825","2983","552","558","6","0","120"
"1","ORIGINAL","instance_30_20_5_16","sorting-network","none","none","OPTIMUM","28,37373","28,28153","38328","150792","3115","575","582","7","0","120"
"1","ORIGINAL","instance_30_20_5_17","sorting-network","none","none","OPTIMUM","29,73418","29,64345","35610","151655","3244","530","532","2","0","120"
"1","ORIGINAL","instance_30_20_5_18","sorting-network","none","none","OPTIMUM","48,00457","47,88971","49208","213498","3330","568","577","9","0","120"
"1","ORIGINAL","instance_30_20_5_19","sorting-network","none","none","OPTIMUM","19,32336","19,23224","35106","153509","3049","551","554","3","0","120"
"1","ORIGINAL","instance_30_20_5_2","sorting-network","none","none","OPTIMUM","37,50541","37,41744","34234","143714","3189","540","547","7","0","120"
"1","ORIGINAL","instance_30_20_5_20","sorting-network","none","none","OPTIMUM","20,25523","20,15916","40692","159772","3294","559","566","7","0","120"
"1","ORIGINAL","instance_30_20_5_21","sorting-network","none","none","OPTIMUM","29,73939","29,64932","37499","145038","3170","526","534","8","0","120"
"1","ORIGINAL","instance_30_20_5_22","sorting-network","none","none","OPTIMUM","42,60818","42,51096","38514","163447","3343","561","567","6","0","120"
"1","ORIGINAL","instance_30_20_5_23","sorting-network","none","none","OPTIMUM","37,96351","37,89485","28726","113034","2845","545","551","6","0","120"
"1","ORIGINAL","instance_30_20_5_24","sorting-network","none","none","OPTIMUM","26,10297","26,00362","38956","167174","3110","572","576","4","0","120"
"1","ORIGINAL","instance_30_20_5_25","sorting-network","none","none","OPTIMUM","28,78726","28,69871","35726","148065","3140","565","570","5","0","120"
"1","ORIGINAL","instance_30_20_5_26","sorting-network","none","none","OPTIMUM","29,81527","29,73905","33100","130088","3024","561","566","5","0","120"
"1","ORIGINAL","instance_30_20_5_27","sorting-network","none","none","OPTIMUM","32,14481","32,05894","34507","133981","3202","516","531","15","0","120"
"1","ORIGINAL","instance_30_20_5_28","sorting-network","none","none","OPTIMUM","36,58135","36,51246","31921","111757","2857","523","534","11","0","120"
"1","ORIGINAL","instance_30_20_5_29","sorting-network","none","none","OPTIMUM","14,96962","14,90212","29115","115609","2903","560","562","2","0","120"
"1","ORIGINAL","instance_30_20_5_3","sorting-network","none","none","OPTIMUM","10,04802","9,97804","29065","128271","3048","566","566","0","0","120"
