"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"6","TOT-none-ss","instance_30_10_5_3","totalizer","none","slot-service","OPTIMUM","18,21733","18,15494","8565","101178","1670","479","487","8","0","120"
"6","TOT-none-ss","instance_30_10_5_30","totalizer","none","slot-service","UNSATISFIABLE","0,055363","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_31","totalizer","none","slot-service","OPTIMUM","18,4302","18,38934","6688","64475","1535","517","522","5","0","120"
"6","TOT-none-ss","instance_30_10_5_32","totalizer","none","slot-service","OPTIMUM","24,232","24,17474","8602","91349","1811","550","555","5","0","120"
"6","TOT-none-ss","instance_30_10_5_33","totalizer","none","slot-service","OPTIMUM","27,03494","26,94617","9779","133865","1881","553","554","1","0","120"
"6","TOT-none-ss","instance_30_10_5_34","totalizer","none","slot-service","OPTIMUM","27,97594","27,91854","8310","87351","1772","479","494","15","0","120"
"6","TOT-none-ss","instance_30_10_5_35","totalizer","none","slot-service","OPTIMUM","47,6817","47,63007","7789","75364","1737","499","506","5","2","120"
"6","TOT-none-ss","instance_30_10_5_36","totalizer","none","slot-service","OPTIMUM","32,69439","32,62817","9295","108515","1838","492","503","11","0","120"
"6","TOT-none-ss","instance_30_10_5_37","totalizer","none","slot-service","OPTIMUM","4,365193","4,333779","5732","44498","1495","494","495","1","0","120"
"6","TOT-none-ss","instance_30_10_5_38","totalizer","none","slot-service","OPTIMUM","33,2929","33,23844","7767","79438","1727","524","528","4","0","120"
"6","TOT-none-ss","instance_30_10_5_39","totalizer","none","slot-service","OPTIMUM","16,4817","16,42818","7785","79908","1757","522","524","2","0","120"
"6","TOT-none-ss","instance_30_10_5_4","totalizer","none","slot-service","UNSATISFIABLE","0,052258","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_40","totalizer","none","slot-service","UNSATISFIABLE","0,066762","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_41","totalizer","none","slot-service","UNSATISFIABLE","0,082909","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_42","totalizer","none","slot-service","OPTIMUM","29,29063","29,23368","8046","90693","1785","484","492","8","0","120"
"6","TOT-none-ss","instance_30_10_5_43","totalizer","none","slot-service","UNSATISFIABLE","0,051581","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_44","totalizer","none","slot-service","UNSATISFIABLE","0,143743","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_45","totalizer","none","slot-service","UNSATISFIABLE","0,05639","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_46","totalizer","none","slot-service","UNSATISFIABLE","0,047298","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_47","totalizer","none","slot-service","UNSATISFIABLE","0,048231","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_48","totalizer","none","slot-service","OPTIMUM","60,59761","60,55755","6841","63968","1619","483","491","8","0","120"
"6","TOT-none-ss","instance_30_10_5_49","totalizer","none","slot-service","TIMEOUT","300,1118","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_5","totalizer","none","slot-service","UNSATISFIABLE","0,069108","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_50","totalizer","none","slot-service","UNSATISFIABLE","0,068487","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_6","totalizer","none","slot-service","UNSATISFIABLE","0,053895","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_7","totalizer","none","slot-service","UNSATISFIABLE","0,083704","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_10_5_8","totalizer","none","slot-service","OPTIMUM","10,50305","10,44784","7612","79936","1637","536","537","1","0","120"
"6","TOT-none-ss","instance_30_10_5_9","totalizer","none","slot-service","OPTIMUM","31,91729","31,87658","6577","63105","1426","481","492","11","0","120"
"6","TOT-none-ss","instance_30_15_4_1","totalizer","none","slot-service","OPTIMUM","15,08576","15,023","9590","100499","2189","443","448","5","0","120"
"6","TOT-none-ss","instance_30_15_4_10","totalizer","none","slot-service","OPTIMUM","7,353668","7,298923","8588","80232","2088","418","426","8","0","120"
"6","TOT-none-ss","instance_30_15_4_11","totalizer","none","slot-service","OPTIMUM","57,76078","57,71136","7489","68071","1814","410","412","2","0","120"
"6","TOT-none-ss","instance_30_15_4_12","totalizer","none","slot-service","OPTIMUM","12,33611","12,28296","8182","77220","1970","440","443","3","0","120"
"6","TOT-none-ss","instance_30_15_4_13","totalizer","none","slot-service","OPTIMUM","10,4551","10,41697","6617","55035","1728","383","389","6","0","120"
"6","TOT-none-ss","instance_30_15_4_14","totalizer","none","slot-service","OPTIMUM","13,9791","13,9245","8291","80770","2034","412","422","10","0","120"
"6","TOT-none-ss","instance_30_15_4_15","totalizer","none","slot-service","OPTIMUM","15,44494","15,38321","9325","97790","2095","448","451","3","0","120"
"6","TOT-none-ss","instance_30_15_4_16","totalizer","none","slot-service","OPTIMUM","9,409768","9,372669","6814","53330","1901","399","400","1","0","120"
"6","TOT-none-ss","instance_30_15_4_17","totalizer","none","slot-service","OPTIMUM","9,906758","9,853573","8078","79246","2046","422","427","5","0","120"
"6","TOT-none-ss","instance_30_15_4_18","totalizer","none","slot-service","OPTIMUM","23,30887","23,23999","10299","120104","2186","458","463","5","0","120"
"6","TOT-none-ss","instance_30_15_4_19","totalizer","none","slot-service","OPTIMUM","3,869041","3,818976","7437","67302","1815","416","424","8","0","120"
"6","TOT-none-ss","instance_30_15_4_2","totalizer","none","slot-service","OPTIMUM","7,229414","7,195615","6054","42891","1847","374","378","4","0","120"
"6","TOT-none-ss","instance_30_15_4_20","totalizer","none","slot-service","OPTIMUM","5,499774","5,46243","7024","53839","1998","428","434","6","0","120"
"6","TOT-none-ss","instance_30_15_4_21","totalizer","none","slot-service","UNSATISFIABLE","0,071183","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_4_22","totalizer","none","slot-service","OPTIMUM","0,835187","0,785736","7478","67463","1889","428","435","7","0","120"
"6","TOT-none-ss","instance_30_15_4_23","totalizer","none","slot-service","OPTIMUM","14,24624","14,1834","9575","102394","2117","438","445","7","0","120"
"6","TOT-none-ss","instance_30_15_4_24","totalizer","none","slot-service","OPTIMUM","16,12437","16,06554","9085","94239","2136","447","449","2","0","120"
"6","TOT-none-ss","instance_30_15_4_25","totalizer","none","slot-service","OPTIMUM","7,171448","7,12","7983","71403","2013","408","411","3","0","120"
"6","TOT-none-ss","instance_30_15_4_26","totalizer","none","slot-service","OPTIMUM","10,32168","10,2658","8707","82723","2081","437","442","5","0","120"
"6","TOT-none-ss","instance_30_15_4_27","totalizer","none","slot-service","OPTIMUM","6,791225","6,738057","8059","76425","2004","410","415","5","0","120"
"6","TOT-none-ss","instance_30_15_4_28","totalizer","none","slot-service","OPTIMUM","23,38229","23,32554","8403","85933","1980","421","427","6","0","120"
"6","TOT-none-ss","instance_30_15_4_29","totalizer","none","slot-service","OPTIMUM","7,771248","7,734433","6201","47501","1741","405","409","4","0","120"
"6","TOT-none-ss","instance_30_15_4_3","totalizer","none","slot-service","OPTIMUM","16,23424","16,17551","8632","96181","2089","438","442","4","0","120"
"6","TOT-none-ss","instance_30_15_4_30","totalizer","none","slot-service","OPTIMUM","23,09404","23,03232","9069","95341","2120","437","442","5","0","120"
"6","TOT-none-ss","instance_30_15_4_31","totalizer","none","slot-service","OPTIMUM","16,16778","16,10782","9285","97089","2095","412","418","6","0","120"
"6","TOT-none-ss","instance_30_15_4_32","totalizer","none","slot-service","OPTIMUM","17,33285","17,27786","8283","84831","1995","387","389","2","0","120"
"6","TOT-none-ss","instance_30_15_4_33","totalizer","none","slot-service","OPTIMUM","19,37477","19,31571","9061","91533","2127","435","438","3","0","120"
"6","TOT-none-ss","instance_30_15_4_34","totalizer","none","slot-service","OPTIMUM","15,21724","15,16047","8385","90037","2078","399","400","1","0","120"
"6","TOT-none-ss","instance_30_15_4_35","totalizer","none","slot-service","UNSATISFIABLE","0,096173","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_4_36","totalizer","none","slot-service","OPTIMUM","8,977068","8,921644","8551","84598","1952","433","437","4","0","120"
"6","TOT-none-ss","instance_30_15_4_37","totalizer","none","slot-service","OPTIMUM","19,2206","19,16783","8099","75011","2075","427","431","4","0","120"
"6","TOT-none-ss","instance_30_15_4_38","totalizer","none","slot-service","OPTIMUM","9,808186","9,756778","7725","72479","1928","402","405","3","0","120"
"6","TOT-none-ss","instance_30_15_4_39","totalizer","none","slot-service","OPTIMUM","12,56027","12,50355","8706","91778","2104","447","450","3","0","120"
"6","TOT-none-ss","instance_30_15_4_4","totalizer","none","slot-service","OPTIMUM","27,51207","27,44691","9704","105583","2259","451","453","2","0","120"
"6","TOT-none-ss","instance_30_15_4_40","totalizer","none","slot-service","OPTIMUM","6,91733","6,863965","7723","81683","1913","450","450","0","0","120"
"6","TOT-none-ss","instance_30_15_4_41","totalizer","none","slot-service","OPTIMUM","13,70019","13,62956","10561","127935","2293","443","443","0","0","120"
"6","TOT-none-ss","instance_30_15_4_42","totalizer","none","slot-service","OPTIMUM","28,29423","28,22937","9853","108208","2228","437","441","4","0","120"
"6","TOT-none-ss","instance_30_15_4_43","totalizer","none","slot-service","OPTIMUM","24,71305","24,65459","8707","93588","2007","423","429","6","0","120"
"6","TOT-none-ss","instance_30_15_4_44","totalizer","none","slot-service","UNSATISFIABLE","0,077133","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_4_45","totalizer","none","slot-service","OPTIMUM","13,22903","13,16941","9159","103870","2171","422","425","3","0","120"
"6","TOT-none-ss","instance_30_15_4_46","totalizer","none","slot-service","OPTIMUM","14,03527","13,97324","9157","99344","2083","450","452","2","0","120"
"6","TOT-none-ss","instance_30_15_4_47","totalizer","none","slot-service","OPTIMUM","23,42713","23,37411","8119","76093","2054","428","432","4","0","120"
"6","TOT-none-ss","instance_30_15_4_48","totalizer","none","slot-service","OPTIMUM","15,21762","15,16446","8321","77474","1979","431","434","3","0","120"
"6","TOT-none-ss","instance_30_15_4_49","totalizer","none","slot-service","OPTIMUM","19,35466","19,29735","8769","87006","1997","436","442","6","0","120"
"6","TOT-none-ss","instance_30_15_4_5","totalizer","none","slot-service","OPTIMUM","16,70213","16,64605","7866","77556","1863","421","429","8","0","120"
"6","TOT-none-ss","instance_30_15_4_50","totalizer","none","slot-service","OPTIMUM","4,467814","4,424282","7459","64794","1841","404","415","11","0","120"
"6","TOT-none-ss","instance_30_15_4_6","totalizer","none","slot-service","OPTIMUM","8,486476","8,448591","7016","55354","1949","441","446","5","0","120"
"6","TOT-none-ss","instance_30_15_4_7","totalizer","none","slot-service","UNSATISFIABLE","0,103741","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_4_8","totalizer","none","slot-service","UNSATISFIABLE","0,096528","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_4_9","totalizer","none","slot-service","OPTIMUM","10,62705","10,57852","7049","66797","1844","402","409","7","0","120"
"6","TOT-none-ss","instance_30_15_5_1","totalizer","none","slot-service","OPTIMUM","26,95268","26,85049","12768","164777","2654","551","555","4","0","120"
"6","TOT-none-ss","instance_30_15_5_10","totalizer","none","slot-service","UNSATISFIABLE","0,144162","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_11","totalizer","none","slot-service","OPTIMUM","31,88011","31,80713","10986","123372","2458","540","549","9","0","120"
"6","TOT-none-ss","instance_30_15_5_12","totalizer","none","slot-service","OPTIMUM","35,28472","35,1748","13704","186304","2724","570","572","2","0","120"
"6","TOT-none-ss","instance_30_15_5_13","totalizer","none","slot-service","OPTIMUM","19,0679","18,96974","11567","149827","2479","561","570","9","0","120"
"6","TOT-none-ss","instance_30_15_5_14","totalizer","none","slot-service","OPTIMUM","26,75724","26,68688","10188","116274","2379","534","544","10","0","120"
"6","TOT-none-ss","instance_30_15_5_15","totalizer","none","slot-service","OPTIMUM","26,56239","26,46524","11988","157736","2570","546","547","1","0","120"
"6","TOT-none-ss","instance_30_15_5_16","totalizer","none","slot-service","OPTIMUM","35,59822","35,52062","11588","130487","2439","480","493","13","0","120"
"6","TOT-none-ss","instance_30_15_5_17","totalizer","none","slot-service","OPTIMUM","8,402198","8,342175","9039","96395","2281","548","551","3","0","120"
"6","TOT-none-ss","instance_30_15_5_18","totalizer","none","slot-service","OPTIMUM","25,1234","25,051","10188","109440","2331","528","530","2","0","120"
"6","TOT-none-ss","instance_30_15_5_19","totalizer","none","slot-service","OPTIMUM","41,15316","41,0567","12292","150592","2619","530","535","5","0","120"
"6","TOT-none-ss","instance_30_15_5_2","totalizer","none","slot-service","OPTIMUM","23,8867","23,78997","11981","149819","2356","554","556","2","0","120"
"6","TOT-none-ss","instance_30_15_5_20","totalizer","none","slot-service","UNSATISFIABLE","0,209323","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_21","totalizer","none","slot-service","OPTIMUM","43,37429","43,29733","11343","130051","2476","511","515","4","0","120"
"6","TOT-none-ss","instance_30_15_5_22","totalizer","none","slot-service","OPTIMUM","22,74824","22,65159","12287","151185","2602","539","545","6","0","120"
"6","TOT-none-ss","instance_30_15_5_23","totalizer","none","slot-service","OPTIMUM","37,52029","37,42317","12567","147500","2661","540","547","7","0","120"
"6","TOT-none-ss","instance_30_15_5_24","totalizer","none","slot-service","OPTIMUM","30,60342","30,49913","12748","170175","2610","566","570","4","0","120"
"6","TOT-none-ss","instance_30_15_5_25","totalizer","none","slot-service","OPTIMUM","25,18546","25,10987","10642","124351","2365","541","544","3","0","120"
"6","TOT-none-ss","instance_30_15_5_26","totalizer","none","slot-service","UNSATISFIABLE","0,242955","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_27","totalizer","none","slot-service","TIMEOUT","300,1172","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_28","totalizer","none","slot-service","OPTIMUM","24,95137","24,84631","12502","175152","2491","561","565","4","0","120"
"6","TOT-none-ss","instance_30_15_5_29","totalizer","none","slot-service","OPTIMUM","49,36544","49,26076","13102","169910","2730","550","551","1","0","120"
"6","TOT-none-ss","instance_30_15_5_3","totalizer","none","slot-service","OPTIMUM","8,683597","8,62377","8928","84470","2307","515","522","7","0","120"
"6","TOT-none-ss","instance_30_15_5_30","totalizer","none","slot-service","OPTIMUM","7,864452","7,807774","8457","71081","2205","440","450","10","0","120"
"6","TOT-none-ss","instance_30_15_5_31","totalizer","none","slot-service","OPTIMUM","17,70414","17,63579","9303","105286","2239","522","532","10","0","120"
"6","TOT-none-ss","instance_30_15_5_32","totalizer","none","slot-service","OPTIMUM","19,48434","19,4298","8460","78969","2299","509","518","9","0","120"
"6","TOT-none-ss","instance_30_15_5_33","totalizer","none","slot-service","UNSATISFIABLE","0,298332","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_34","totalizer","none","slot-service","OPTIMUM","21,45527","21,35618","12476","153838","2632","591","591","0","0","120"
"6","TOT-none-ss","instance_30_15_5_35","totalizer","none","slot-service","OPTIMUM","41,30367","41,23482","10448","111132","2431","532","541","9","0","120"
"6","TOT-none-ss","instance_30_15_5_36","totalizer","none","slot-service","OPTIMUM","18,11971","18,05622","9732","99964","2366","507","512","5","0","120"
"6","TOT-none-ss","instance_30_15_5_37","totalizer","none","slot-service","UNSATISFIABLE","0,524414","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_38","totalizer","none","slot-service","UNSATISFIABLE","0,162963","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_39","totalizer","none","slot-service","OPTIMUM","23,18671","23,11946","10403","115038","2349","507","513","6","0","120"
"6","TOT-none-ss","instance_30_15_5_4","totalizer","none","slot-service","UNSATISFIABLE","0,202035","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_40","totalizer","none","slot-service","OPTIMUM","39,71808","39,64813","11026","121565","2487","526","533","7","0","120"
"6","TOT-none-ss","instance_30_15_5_41","totalizer","none","slot-service","OPTIMUM","32,90898","32,84036","10351","113355","2282","539","542","3","0","120"
"6","TOT-none-ss","instance_30_15_5_42","totalizer","none","slot-service","OPTIMUM","38,32893","38,23429","12055","148230","2533","537","547","10","0","120"
"6","TOT-none-ss","instance_30_15_5_43","totalizer","none","slot-service","OPTIMUM","27,46528","27,40331","9285","96620","2271","533","542","9","0","120"
"6","TOT-none-ss","instance_30_15_5_44","totalizer","none","slot-service","OPTIMUM","34,83959","34,7406","11423","138747","2490","545","552","7","0","120"
"6","TOT-none-ss","instance_30_15_5_45","totalizer","none","slot-service","OPTIMUM","22,6208","22,53133","11391","139131","2376","557","558","1","0","120"
"6","TOT-none-ss","instance_30_15_5_46","totalizer","none","slot-service","OPTIMUM","31,9851","31,88846","12704","162154","2583","552","553","1","0","120"
"6","TOT-none-ss","instance_30_15_5_47","totalizer","none","slot-service","OPTIMUM","19,34027","19,248","11660","149168","2504","551","554","3","0","120"
"6","TOT-none-ss","instance_30_15_5_48","totalizer","none","slot-service","OPTIMUM","22,73332","22,67335","9481","94496","2292","498","509","11","0","120"
"6","TOT-none-ss","instance_30_15_5_49","totalizer","none","slot-service","UNSATISFIABLE","0,146381","0","0","0","0","","","","","120"
"6","TOT-none-ss","instance_30_15_5_5","totalizer","none","slot-service","OPTIMUM","25,56626","25,4973","10845","123815","2479","531","538","7","0","120"
