"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"5","TOT-none-none","instance_30_25_5_48","totalizer","none","none","OPTIMUM","32,11263","32,01153","14566","160732","3671","565","567","2","0","120"
"5","TOT-none-none","instance_30_25_5_49","totalizer","none","none","OPTIMUM","46,49001","46,36222","17295","244506","3934","578","580","2","0","120"
"5","TOT-none-none","instance_30_25_5_5","totalizer","none","none","OPTIMUM","15,70494","15,57912","17488","227231","3929","574","579","5","0","120"
"5","TOT-none-none","instance_30_25_5_50","totalizer","none","none","OPTIMUM","35,51498","35,39843","16066","201585","3799","573","574","1","0","120"
"5","TOT-none-none","instance_30_25_5_6","totalizer","none","none","OPTIMUM","19,63082","19,49944","18022","252073","4254","588","589","1","0","120"
"5","TOT-none-none","instance_30_25_5_7","totalizer","none","none","OPTIMUM","40,97671","40,84576","17283","238288","3818","573","581","8","0","120"
"5","TOT-none-none","instance_30_25_5_8","totalizer","none","none","OPTIMUM","30,75827","30,58655","20198","291925","4428","585","587","2","0","120"
"5","TOT-none-none","instance_30_25_5_9","totalizer","none","none","OPTIMUM","22,23319","22,12639","14882","177825","3815","590","592","2","0","120"
"5","TOT-none-none","instance_40_10_4_1","totalizer","none","none","OPTIMUM","41,17665","41,11442","9221","113273","2006","563","568","5","0","120"
"5","TOT-none-none","instance_40_10_4_10","totalizer","none","none","UNSATISFIABLE","0,067869","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_11","totalizer","none","none","TIMEOUT","300,1128","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_12","totalizer","none","none","UNSATISFIABLE","0,048521","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_13","totalizer","none","none","UNSATISFIABLE","0,081324","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_14","totalizer","none","none","UNSATISFIABLE","0,174919","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_15","totalizer","none","none","UNSATISFIABLE","0,107088","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_16","totalizer","none","none","OPTIMUM","24,98334","24,92515","8574","104861","1866","569","579","10","0","120"
"5","TOT-none-none","instance_40_10_4_17","totalizer","none","none","OPTIMUM","25,42091","25,3513","9562","129004","2036","580","580","0","0","120"
"5","TOT-none-none","instance_40_10_4_18","totalizer","none","none","UNSATISFIABLE","0,054511","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_19","totalizer","none","none","OPTIMUM","32,40633","32,34437","9211","109588","2091","548","555","7","0","120"
"5","TOT-none-none","instance_40_10_4_2","totalizer","none","none","TIMEOUT","300,1181","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_20","totalizer","none","none","UNSATISFIABLE","0,081698","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_21","totalizer","none","none","OPTIMUM","17,37676","17,31971","8467","99293","1901","557","562","5","0","120"
"5","TOT-none-none","instance_40_10_4_22","totalizer","none","none","OPTIMUM","27,55819","27,50779","7147","72087","1809","553","555","2","0","120"
"5","TOT-none-none","instance_40_10_4_23","totalizer","none","none","UNSATISFIABLE","0,096703","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_24","totalizer","none","none","OPTIMUM","33,8838","33,78894","10795","153037","2072","580","587","7","0","120"
"5","TOT-none-none","instance_40_10_4_25","totalizer","none","none","UNSATISFIABLE","0,081678","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_26","totalizer","none","none","UNSATISFIABLE","0,0552","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_27","totalizer","none","none","UNSATISFIABLE","0,070727","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_4_28","totalizer","none","none","OPTIMUM","117,695","117,6396","7828","88022","1826","536","548","11","1","120"
"5","TOT-none-none","instance_40_10_4_29","totalizer","none","none","TIMEOUT","300,1119","0","0","0","0","","","","","120"
