cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;TOT-none-none;instance_30_10_4_48;epsilon;epsilon-constraint;similarity-budget;0.05;377;359;4;4/377;0.010610079575596816;totalizer;none;none;OPTIMUM;235.6732292;300.0;235.08868880699998;4;128661;281549;891;373.0;373.0;373.0;0.0;0.0;120.0;similarity_reference | continuity | overtime | similarity_tiebreak;377 | 0 | 0 | 373
1;TOT-none-none;instance_30_10_4_49;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.049291036;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_5;epsilon;epsilon-constraint;similarity-budget;0.05;424;403;;;;totalizer;none;none;TIMEOUT;300.1216709;300.0;12.3752922;2;5528;51736;487;;;;;;;similarity_reference;424
1;TOT-none-none;instance_30_10_4_50;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;none;UNSATISFIABLE;0.051286978;300.0;0;1;0;0;0;;;;;;;;
1;TOT-none-none;instance_30_10_4_6;epsilon;epsilon-constraint;similarity-budget;0.05;391;372;;;;totalizer;none;none;TIMEOUT;300.1246372;300.0;7.308394342;2;6119;65338;528;;;;;;;similarity_reference;391
2;TOT-none-ss;instance_30_10_4_1;epsilon;epsilon-constraint;similarity-budget;0.05;421;400;;;;totalizer;none;slot-service;TIMEOUT;300.1218134;300.0;8.40565361;2;6167;62343;532;;;;;;;similarity_reference;421
2;TOT-none-ss;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;totalizer;none;slot-service;TIMEOUT;300.130895;300.0;6.292185177;2;6342;59467;533;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;none;slot-service;TIMEOUT;300.1212823;300.0;8.21760741;2;6135;56471;520;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_12;epsilon;epsilon-constraint;similarity-budget;0.05;397;378;;;;totalizer;none;slot-service;TIMEOUT;300.1212231;300.0;17.85785536;2;6469;64416;535;;;;;;;similarity_reference;397
2;TOT-none-ss;instance_30_10_4_13;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.037187239;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_14;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.046308639;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_15;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.028107009;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_16;epsilon;epsilon-constraint;similarity-budget;0.05;436;415;;;;totalizer;none;slot-service;TIMEOUT;300.1269064;300.0;4.470092524;2;6971;70082;565;;;;;;;similarity_reference;436
2;TOT-none-ss;instance_30_10_4_17;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;none;slot-service;TIMEOUT;300.1201229;300.0;3.25190055;2;5208;41584;399;;;;;;;similarity_reference;402
2;TOT-none-ss;instance_30_10_4_18;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;totalizer;none;slot-service;TIMEOUT;300.1282546;300.0;7.078909993;2;5430;48777;484;;;;;;;similarity_reference;414
2;TOT-none-ss;instance_30_10_4_19;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.047465545;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_2;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.045398836;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_20;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.038535721;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_21;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.050084793;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_22;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.055092151;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_23;epsilon;epsilon-constraint;similarity-budget;0.05;382;363;;;;totalizer;none;slot-service;TIMEOUT;300.127646;300.0;9.463663209;2;6676;65131;563;;;;;;;similarity_reference;382
2;TOT-none-ss;instance_30_10_4_24;epsilon;epsilon-constraint;similarity-budget;0.05;396;377;;;;totalizer;none;slot-service;TIMEOUT;300.1259513;300.0;11.33663258;2;5790;49932;463;;;;;;;similarity_reference;396
2;TOT-none-ss;instance_30_10_4_25;epsilon;epsilon-constraint;similarity-budget;0.05;446;424;;;;totalizer;none;slot-service;TIMEOUT;300.130197;300.0;5.517297358;2;7237;75581;614;;;;;;;similarity_reference;446
2;TOT-none-ss;instance_30_10_4_26;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.061145957;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_27;epsilon;epsilon-constraint;similarity-budget;0.05;405;385;;;;totalizer;none;slot-service;TIMEOUT;300.1191655;300.0;8.979348846;2;5616;45152;480;;;;;;;similarity_reference;405
2;TOT-none-ss;instance_30_10_4_28;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.029208255;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_29;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.050627542;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_3;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.039825298;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_30;epsilon;epsilon-constraint;similarity-budget;0.05;407;387;;;;totalizer;none;slot-service;TIMEOUT;300.1327927;300.0;9.301481024;2;6832;67783;606;;;;;;;similarity_reference;407
2;TOT-none-ss;instance_30_10_4_31;epsilon;epsilon-constraint;similarity-budget;0.05;381;362;;;;totalizer;none;slot-service;TIMEOUT;300.1237805;300.0;4.189248062;2;5960;54262;496;;;;;;;similarity_reference;381
2;TOT-none-ss;instance_30_10_4_32;epsilon;epsilon-constraint;similarity-budget;0.05;424;403;;;;totalizer;none;slot-service;TIMEOUT;300.1275745;300.0;6.384723358;2;6106;61965;527;;;;;;;similarity_reference;424
2;TOT-none-ss;instance_30_10_4_33;epsilon;epsilon-constraint;similarity-budget;0.05;436;415;;;;totalizer;none;slot-service;TIMEOUT;300.1305155;300.0;12.32496272;2;6600;65499;538;;;;;;;similarity_reference;436
2;TOT-none-ss;instance_30_10_4_34;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.054268513;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_35;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.037690464;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_36;epsilon;epsilon-constraint;similarity-budget;0.05;410;390;;;;totalizer;none;slot-service;TIMEOUT;300.1311842;300.0;15.27967512;2;7285;78390;644;;;;;;;similarity_reference;410
2;TOT-none-ss;instance_30_10_4_37;epsilon;epsilon-constraint;similarity-budget;0.05;444;422;;;;totalizer;none;slot-service;TIMEOUT;300.1309698;300.0;10.35937623;2;6739;68080;555;;;;;;;similarity_reference;444
2;TOT-none-ss;instance_30_10_4_38;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.053963959;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_39;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.05043589;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_4;epsilon;epsilon-constraint;similarity-budget;0.05;431;410;;;;totalizer;none;slot-service;TIMEOUT;300.1247525;300.0;6.445183503;2;6351;61515;500;;;;;;;similarity_reference;431
2;TOT-none-ss;instance_30_10_4_40;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.039834627;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_41;epsilon;epsilon-constraint;similarity-budget;0.05;358;341;;;;totalizer;none;slot-service;TIMEOUT;300.1215582;300.0;5.336019591;2;4696;32554;384;;;;;;;similarity_reference;358
2;TOT-none-ss;instance_30_10_4_42;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.053970233;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_43;epsilon;epsilon-constraint;similarity-budget;0.05;419;399;;;;totalizer;none;slot-service;TIMEOUT;300.1301005;300.0;11.17508206;2;6719;67467;596;;;;;;;similarity_reference;419
2;TOT-none-ss;instance_30_10_4_44;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.059742088;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_45;epsilon;epsilon-constraint;similarity-budget;0.05;371;353;;;;totalizer;none;slot-service;TIMEOUT;300.1201815;300.0;2.305407034;2;5910;53671;483;;;;;;;similarity_reference;371
2;TOT-none-ss;instance_30_10_4_46;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.028450816;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_47;epsilon;epsilon-constraint;similarity-budget;0.05;399;380;;;;totalizer;none;slot-service;TIMEOUT;300.1156784;300.0;8.968221979;2;5435;43001;426;;;;;;;similarity_reference;399
2;TOT-none-ss;instance_30_10_4_48;epsilon;epsilon-constraint;similarity-budget;0.05;377;359;4;4/377;0.010610079575596816;totalizer;none;slot-service;OPTIMUM;263.597546;300.0;262.996754196;4;129075;282830;891;373.0;373.0;373.0;0.0;0.0;120.0;similarity_reference | continuity | overtime | similarity_tiebreak;377 | 0 | 0 | 373
2;TOT-none-ss;instance_30_10_4_49;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.062591358;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_5;epsilon;epsilon-constraint;similarity-budget;0.05;424;403;;;;totalizer;none;slot-service;TIMEOUT;300.1209333;300.0;9.302440296;2;5915;53322;487;;;;;;;similarity_reference;424
2;TOT-none-ss;instance_30_10_4_50;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;none;slot-service;UNSATISFIABLE;0.052629883;300.0;0;1;0;0;0;;;;;;;;
2;TOT-none-ss;instance_30_10_4_6;epsilon;epsilon-constraint;similarity-budget;0.05;391;372;;;;totalizer;none;slot-service;TIMEOUT;300.1267796;300.0;8.313800776;2;6119;65338;528;;;;;;;similarity_reference;391
3;TOT-both-none;instance_30_10_4_1;epsilon;epsilon-constraint;similarity-budget;0.05;421;400;;;;totalizer;both;none;TIMEOUT;300.1341501;300.0;7.599954999;2;9576;78887;532;;;;;;;similarity_reference;421
3;TOT-both-none;instance_30_10_4_10;epsilon;epsilon-constraint;similarity-budget;0.05;414;394;;;;totalizer;both;none;TIMEOUT;300.1297345;300.0;7.46358515;2;9291;73761;533;;;;;;;similarity_reference;414
3;TOT-both-none;instance_30_10_4_11;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;both;none;TIMEOUT;300.125476;300.0;10.26018969;2;9038;70474;520;;;;;;;similarity_reference;402
3;TOT-both-none;instance_30_10_4_12;epsilon;epsilon-constraint;similarity-budget;0.05;397;378;;;;totalizer;both;none;TIMEOUT;300.1228521;300.0;12.70316888;2;9578;79760;535;;;;;;;similarity_reference;397
3;TOT-both-none;instance_30_10_4_13;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.051667222;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_14;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.054285163;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_15;epsilon;epsilon-constraint;similarity-budget;0.05;;;;;;totalizer;both;none;UNSATISFIABLE;0.034157201;300.0;0;1;0;0;0;;;;;;;;
3;TOT-both-none;instance_30_10_4_16;epsilon;epsilon-constraint;similarity-budget;0.05;436;415;;;;totalizer;both;none;TIMEOUT;300.1321854;300.0;3.64530987;2;9903;84083;565;;;;;;;similarity_reference;436
3;TOT-both-none;instance_30_10_4_17;epsilon;epsilon-constraint;similarity-budget;0.05;402;382;;;;totalizer;both;none;TIMEOUT;300.1201896;300.0;5.396118694;2;8318;56985;399;;;;;;;similarity_reference;402
