run_id	instance_sha256	instance	backend	formulation	method	delta	result	exit_code
ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	gurobi-mip	mip-e	epsilon	0	experiments/results/commercial_main/ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.json	0
ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.01	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	gurobi-mip	mip-e	epsilon	0.01	experiments/results/commercial_main/ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.01.json	0
ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.025	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	gurobi-mip	mip-e	epsilon	0.025	experiments/results/commercial_main/ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.025.json	0
ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.05	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	gurobi-mip	mip-e	epsilon	0.05	experiments/results/commercial_main/ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.05.json	0
ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.10	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	gurobi-mip	mip-e	epsilon	0.10	experiments/results/commercial_main/ad68f4f3ce99_cardinality_gurobi-mip_mip-e_epsilon_delta_0.10.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_weighted	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	weighted	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_weighted.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_lex-continuity	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	lex-continuity	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_lex-continuity.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_lex-overtime	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	lex-overtime	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_lex-overtime.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	epsilon	0	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.01	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	epsilon	0.01	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.01.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.025	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	epsilon	0.025	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.025.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.05	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	epsilon	0.05	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.05.json	0
ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.10	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-mip	mip-e	epsilon	0.10	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-mip_mip-e_epsilon_delta_0.10.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_weighted	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	weighted	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_weighted.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_lex-continuity	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	lex-continuity	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_lex-continuity.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_lex-overtime	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	lex-overtime	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_lex-overtime.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	epsilon	0	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.01	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	epsilon	0.01	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.01.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.025	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	epsilon	0.025	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.025.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.05	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	epsilon	0.05	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.05.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.10	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-t	epsilon	0.10	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-t_epsilon_delta_0.10.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_weighted	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	weighted	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_weighted.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_lex-continuity	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	lex-continuity	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_lex-continuity.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_lex-overtime	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	lex-overtime	-	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_lex-overtime.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	epsilon	0	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.01	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	epsilon	0.01	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.01.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.025	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	epsilon	0.025	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.025.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.05	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	epsilon	0.05	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.05.json	0
ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.10	ad68f4f3ce99d691acd958039f7e97670abe17e712046c6e8729d6bc05a4bec1	tests/instances/cardinality.txt	cplex-cp	cp-i	epsilon	0.10	experiments/results/commercial_main/ad68f4f3ce99_cardinality_cplex-cp_cp-i_epsilon_delta_0.10.json	0
a2c520838343_partial_coverage_gurobi-mip_mip-e_weighted	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	weighted	-	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_weighted.json	2
a2c520838343_partial_coverage_gurobi-mip_mip-e_lex-continuity	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	lex-continuity	-	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_lex-continuity.json	2
a2c520838343_partial_coverage_gurobi-mip_mip-e_lex-overtime	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	lex-overtime	-	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_lex-overtime.json	2
a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	epsilon	0	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.json	2
a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.01	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	epsilon	0.01	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.01.json	2
a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.025	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	epsilon	0.025	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.025.json	2
a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.05	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	epsilon	0.05	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.05.json	2
a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.10	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	gurobi-mip	mip-e	epsilon	0.10	experiments/results/commercial_main/a2c520838343_partial_coverage_gurobi-mip_mip-e_epsilon_delta_0.10.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_weighted	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	weighted	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_weighted.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_lex-continuity	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	lex-continuity	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_lex-continuity.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_lex-overtime	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	lex-overtime	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_lex-overtime.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	epsilon	0	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.01	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	epsilon	0.01	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.01.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.025	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	epsilon	0.025	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.025.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.05	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	epsilon	0.05	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.05.json	2
a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.10	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-mip	mip-e	epsilon	0.10	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-mip_mip-e_epsilon_delta_0.10.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_weighted	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	weighted	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_weighted.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_lex-continuity	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	lex-continuity	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_lex-continuity.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_lex-overtime	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	lex-overtime	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_lex-overtime.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	epsilon	0	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.01	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	epsilon	0.01	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.01.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.025	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	epsilon	0.025	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.025.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.05	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	epsilon	0.05	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.05.json	2
a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.10	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-t	epsilon	0.10	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-t_epsilon_delta_0.10.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_weighted	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	weighted	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_weighted.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_lex-continuity	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	lex-continuity	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_lex-continuity.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_lex-overtime	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	lex-overtime	-	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_lex-overtime.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	epsilon	0	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.01	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	epsilon	0.01	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.01.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.025	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	epsilon	0.025	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.025.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.05	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	epsilon	0.05	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.05.json	2
a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.10	a2c520838343a9b5ded99baa7fabf5b70d8d1667639344e540d180205c790857	tests/instances/partial_coverage.txt	cplex-cp	cp-i	epsilon	0.10	experiments/results/commercial_main/a2c520838343_partial_coverage_cplex-cp_cp-i_epsilon_delta_0.10.json	2
1292ba78fbcf_symmetry_gurobi-mip_mip-e_weighted	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	weighted	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_weighted.json	0
1292ba78fbcf_symmetry_gurobi-mip_mip-e_lex-continuity	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	lex-continuity	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_lex-continuity.json	0
1292ba78fbcf_symmetry_gurobi-mip_mip-e_lex-overtime	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	lex-overtime	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_lex-overtime.json	0
1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	epsilon	0	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.json	0
1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.01	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	epsilon	0.01	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.01.json	0
1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.025	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	epsilon	0.025	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.025.json	0
1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.05	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	epsilon	0.05	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.05.json	0
1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.10	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	gurobi-mip	mip-e	epsilon	0.10	experiments/results/commercial_main/1292ba78fbcf_symmetry_gurobi-mip_mip-e_epsilon_delta_0.10.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_weighted	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	weighted	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_weighted.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_lex-continuity	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	lex-continuity	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_lex-continuity.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_lex-overtime	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	lex-overtime	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_lex-overtime.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	epsilon	0	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.01	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	epsilon	0.01	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.01.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.025	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	epsilon	0.025	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.025.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.05	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	epsilon	0.05	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.05.json	0
1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.10	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-mip	mip-e	epsilon	0.10	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-mip_mip-e_epsilon_delta_0.10.json	0
1292ba78fbcf_symmetry_cplex-cp_cp-t_weighted	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-cp	cp-t	weighted	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-cp_cp-t_weighted.json	0
1292ba78fbcf_symmetry_cplex-cp_cp-t_lex-continuity	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-cp	cp-t	lex-continuity	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-cp_cp-t_lex-continuity.json	0
1292ba78fbcf_symmetry_cplex-cp_cp-t_lex-overtime	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-cp	cp-t	lex-overtime	-	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-cp_cp-t_lex-overtime.json	0
1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-cp	cp-t	epsilon	0	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0.json	0
1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0.01	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-cp	cp-t	epsilon	0.01	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0.01.json	0
1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0.025	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-cp	cp-t	epsilon	0.025	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0.025.json	0
1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0.05	1292ba78fbcf58efd36c094e1bfde7a53c90f5158d7ba857af84e503be90268d	tests/instances/symmetry.txt	cplex-cp	cp-t	epsilon	0.05	experiments/results/commercial_main/1292ba78fbcf_symmetry_cplex-cp_cp-t_epsilon_delta_0.05.json	0
