cfg_id;label;backend;formulation;method;delta;instance_name;status;elapsed_s;build_s;solve_s;verify_s;variables;constraints;explored;similarity;continuity;overtime;coverage;weighted_score
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_33;OPTIMUM;0.2444;0.0171;0.2246;0.0002;3223;2979;0;434;1;0;120;433
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_34;OPTIMUM;0.2447;0.0176;0.2242;0.0002;3322;2990;0;400;1;0;120;399
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_35;INFEASIBLE;0.0060;0.0047;0.0006;0.0000;2706;2659;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_36;OPTIMUM;0.3036;0.0171;0.2838;0.0002;3184;2947;0;435;3;0;120;432
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_37;OPTIMUM;0.2089;0.0153;0.1911;0.0002;2865;2755;0;429;3;0;120;426
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_38;OPTIMUM;0.2857;0.0163;0.2666;0.0002;2845;2745;0;402;0;0;120;402
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_39;OPTIMUM;0.2689;0.0172;0.2488;0.0002;3288;3013;0;446;2;0;120;444
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_4;OPTIMUM;0.2783;0.0188;0.2564;0.0002;3686;3374;0;453;2;0;120;451
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_40;OPTIMUM;0.3251;0.0169;0.3055;0.0002;3126;2946;0;450;0;0;120;450
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_41;OPTIMUM;0.4086;0.0209;0.3844;0.0002;4145;3586;0;443;0;0;120;443
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_42;OPTIMUM;0.2512;0.0181;0.2302;0.0002;3363;3102;0;439;2;0;120;437
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_43;OPTIMUM;0.2685;0.0176;0.2478;0.0002;3163;2828;0;426;3;4;120;419
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_44;INFEASIBLE;0.0060;0.0047;0.0006;0.0000;2881;2803;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_45;OPTIMUM;0.2639;0.0183;0.2426;0.0002;3586;3190;0;424;2;0;120;422
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_46;OPTIMUM;0.3303;0.0186;0.3086;0.0002;3478;3213;0;450;1;0;120;449
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_47;OPTIMUM;0.2613;0.0159;0.2427;0.0002;2811;2697;0;432;4;0;120;428
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_48;OPTIMUM;0.2317;0.0161;0.2129;0.0002;2913;2779;0;433;2;0;120;431
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_49;OPTIMUM;0.2235;0.0161;0.2047;0.0002;2912;2738;0;438;3;0;120;435
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_5;OPTIMUM;0.2101;0.0156;0.1919;0.0002;2772;2611;0;427;6;0;120;421
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_50;OPTIMUM;0.2082;0.0130;0.1930;0.0002;2294;2254;0;412;9;0;120;403
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_6;OPTIMUM;0.2038;0.0151;0.1861;0.0002;2621;2606;0;442;2;0;120;440
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_7;INFEASIBLE;0.0074;0.0059;0.0008;0.0000;3567;3241;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_8;INFEASIBLE;0.0069;0.0055;0.0007;0.0000;3104;2911;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_30_15_4_9;OPTIMUM;0.1792;0.0134;0.1634;0.0002;2364;2352;0;406;5;0;120;401
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_1;OPTIMUM;1.0410;0.0399;0.9951;0.0004;7806;6177;0;777;0;0;200;777
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_10;OPTIMUM;0.9696;0.0473;0.9151;0.0004;9156;7352;0;770;1;0;200;769
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_11;OPTIMUM;0.8460;0.0430;0.7965;0.0004;8366;6741;0;783;0;0;200;783
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_12;OPTIMUM;1.0520;0.0408;1.0050;0.0004;7935;6437;0;778;0;0;200;778
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_13;OPTIMUM;1.0057;0.0403;0.9594;0.0004;8187;6772;0;783;0;0;200;783
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_14;OPTIMUM;0.7979;0.0443;0.7474;0.0004;9031;7290;0;781;0;0;200;781
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_15;OPTIMUM;1.0395;0.0388;0.9952;0.0003;7991;6437;0;714;1;0;200;713
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_16;OPTIMUM;0.9121;0.0400;0.8661;0.0003;7425;6080;0;760;2;0;200;758
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_17;OPTIMUM;0.8056;0.0406;0.7591;0.0003;7867;6418;0;747;3;0;200;744
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_18;OPTIMUM;0.8877;0.0431;0.8380;0.0004;8262;6693;0;782;0;0;200;782
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_19;OPTIMUM;0.6852;0.0316;0.6489;0.0003;5910;5212;0;738;5;0;200;733
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_2;OPTIMUM;0.7812;0.0410;0.7341;0.0003;7933;6374;0;774;2;0;200;772
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_20;OPTIMUM;1.5891;0.0422;1.5398;0.0003;8180;6439;0;767;2;0;200;765
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_21;OPTIMUM;1.1978;0.0436;1.1477;0.0004;8490;6813;0;755;0;0;200;755
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_22;OPTIMUM;0.8293;0.0357;0.7880;0.0003;6757;5793;0;765;5;0;200;760
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_23;OPTIMUM;1.9661;0.0418;1.9174;0.0004;8030;6538;0;767;1;0;200;766
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_24;OPTIMUM;0.8963;0.0332;0.8581;0.0003;6415;5517;0;745;7;0;200;738
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_25;OPTIMUM;0.7355;0.0346;0.6955;0.0003;6367;5530;0;762;5;0;200;757
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_26;OPTIMUM;0.9614;0.0420;0.9133;0.0003;8367;6757;0;775;0;0;200;775
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_27;OPTIMUM;0.8463;0.0345;0.8067;0.0003;6288;5519;0;749;10;0;200;739
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_28;OPTIMUM;0.7460;0.0403;0.7000;0.0004;7869;6569;0;746;5;0;200;741
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_29;OPTIMUM;0.8419;0.0352;0.8016;0.0003;6686;5707;0;751;5;0;200;746
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_3;OPTIMUM;1.0789;0.0393;1.0337;0.0004;7655;6324;0;727;7;0;200;720
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_30;OPTIMUM;1.1821;0.0441;1.1315;0.0004;9104;7202;0;764;1;0;200;763
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_31;OPTIMUM;0.8122;0.0452;0.7605;0.0004;8936;7022;0;784;0;0;200;784
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_32;OPTIMUM;1.0715;0.0409;1.0243;0.0004;7826;6652;0;718;9;0;200;709
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_33;OPTIMUM;0.6951;0.0352;0.6547;0.0003;6418;5516;0;769;2;0;200;767
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_34;OPTIMUM;1.2614;0.0417;1.2133;0.0003;7980;6501;0;765;2;0;200;763
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_35;OPTIMUM;0.8900;0.0406;0.8434;0.0003;7728;6450;0;750;3;0;200;747
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_36;OPTIMUM;1.0014;0.0416;0.9536;0.0004;8531;6890;0;788;0;0;200;788
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_37;OPTIMUM;0.9939;0.0408;0.9464;0.0004;7699;6496;0;750;1;0;200;749
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_38;OPTIMUM;0.9132;0.0363;0.8716;0.0003;6726;5915;0;735;0;0;200;735
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_39;OPTIMUM;0.8489;0.0346;0.8092;0.0003;6492;5387;0;742;6;0;200;736
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_4;OPTIMUM;0.8911;0.0405;0.8445;0.0004;7698;6353;0;777;0;0;200;777
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_40;OPTIMUM;0.6587;0.0401;0.6122;0.0004;7792;6455;0;769;1;0;200;768
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_41;OPTIMUM;0.9326;0.0422;0.8843;0.0003;8669;6835;0;765;2;0;200;763
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_42;OPTIMUM;0.7798;0.0390;0.7352;0.0003;6886;5873;0;741;4;0;200;737
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_43;OPTIMUM;1.0337;0.0381;0.9893;0.0003;7248;5931;0;768;3;0;200;765
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_44;OPTIMUM;0.9600;0.0438;0.9062;0.0004;8468;6856;0;780;0;0;200;780
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_45;OPTIMUM;0.9294;0.0411;0.8804;0.0004;7993;6603;0;704;1;0;200;703
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_46;INFEASIBLE;0.0176;0.0144;0.0017;0.0000;8709;6987;0;;;;;
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_47;OPTIMUM;1.0617;0.0451;1.0097;0.0004;9002;7177;0;780;0;0;200;780
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_48;OPTIMUM;0.9864;0.0430;0.9370;0.0004;8403;6784;0;766;0;0;200;766
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_49;OPTIMUM;0.9431;0.0393;0.8977;0.0004;7358;6129;0;730;10;0;200;720
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_5;OPTIMUM;0.7620;0.0437;0.7117;0.0004;8268;6681;0;781;3;0;200;778
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_50;OPTIMUM;0.9641;0.0459;0.9111;0.0004;9009;7033;0;785;2;0;200;783
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_6;OPTIMUM;1.1744;0.0439;1.1240;0.0004;8737;7016;0;768;0;0;200;768
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_7;OPTIMUM;0.8067;0.0463;0.7537;0.0004;9134;7208;0;782;0;0;200;782
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_8;OPTIMUM;1.1154;0.0408;1.0687;0.0004;7559;6317;0;767;1;0;200;766
2;CPLEX-MIP;cplex-mip;mip-e;epsilon;0.01;instance_40_25_5_9;OPTIMUM;1.0039;0.0443;0.9525;0.0004;8465;6891;0;772;0;0;200;772
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_1;TIMEOUT_FEASIBLE;300.0038;0.0034;299.9949;0.0001;2114;2952;749;447;4;0;120;443
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_10;TIMEOUT_FEASIBLE;300.0002;0.0033;299.9916;0.0001;2110;2944;701;424;6;0;120;418
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_11;TIMEOUT_FEASIBLE;300.0108;0.0032;300.0019;0.0001;1941;2604;23690114;411;0;5;120;406
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_12;TIMEOUT_FEASIBLE;300.0017;0.0031;299.9931;0.0001;2046;2814;32052;440;1;6;120;433
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_13;TIMEOUT_FEASIBLE;300.0099;0.0028;300.0021;0.0001;1921;2564;465;386;3;0;120;383
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_14;TIMEOUT_FEASIBLE;300.0023;0.0033;299.9938;0.0001;2144;3013;26306;421;9;0;120;412
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_15;TIMEOUT_FEASIBLE;300.0009;0.0033;299.9923;0.0001;2057;2839;20851;448;1;0;120;447
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_16;TIMEOUT_FEASIBLE;299.9991;0.0031;299.9909;0.0001;2119;2961;16501;398;0;2;120;396
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_17;TIMEOUT_FEASIBLE;300.0113;0.0033;300.0028;0.0001;2114;2954;19625;425;3;0;120;422
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_18;TIMEOUT_FEASIBLE;300.0104;0.0035;300.0015;0.0001;2108;2939;24894;459;3;0;120;456
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_19;TIMEOUT_FEASIBLE;300.0006;0.0030;299.9925;0.0001;1988;2700;243;421;6;0;120;415
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_2;TIMEOUT_FEASIBLE;300.0006;0.0031;299.9926;0.0001;2143;3010;29378;376;2;2;120;372
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_20;TIMEOUT_FEASIBLE;300.0013;0.0032;299.9926;0.0001;2179;3081;12124;430;4;0;120;426
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_21;INFEASIBLE;0.0011;0.0000;0.0000;0.0000;720;3;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_22;TIMEOUT_FEASIBLE;300.0038;0.0031;299.9957;0.0001;2041;2804;608;432;4;0;120;428
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_23;TIMEOUT_FEASIBLE;300.0010;0.0033;299.9923;0.0001;2071;2865;418;441;4;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_24;TIMEOUT_FEASIBLE;300.0007;0.0034;299.9918;0.0001;2152;3029;224;446;1;0;120;445
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_25;TIMEOUT_FEASIBLE;300.0008;0.0031;299.9925;0.0001;2100;2925;16144;408;2;0;120;406
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_26;TIMEOUT_FEASIBLE;300.0007;0.0032;299.9922;0.0001;2052;2829;20823;439;2;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_27;TIMEOUT_FEASIBLE;300.0003;0.0033;299.9918;0.0001;2133;2991;27100;412;2;0;120;410
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_28;TIMEOUT_FEASIBLE;300.0012;0.0033;299.9926;0.0001;2096;2912;298;425;5;0;120;420
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_29;TIMEOUT_FEASIBLE;300.0013;0.0030;299.9930;0.0001;2021;2766;167819;406;3;0;120;403
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_3;TIMEOUT_FEASIBLE;300.0013;0.0034;299.9926;0.0001;2150;3024;203;439;2;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_30;TIMEOUT_FEASIBLE;300.0016;0.0034;299.9927;0.0001;2119;2963;20226;440;3;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_31;TIMEOUT_FEASIBLE;300.0004;0.0032;299.9919;0.0001;2042;2809;244;415;4;0;120;411
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_32;TIMEOUT_FEASIBLE;300.0009;0.0032;299.9925;0.0001;2073;2871;210;387;1;0;120;386
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_33;TIMEOUT_FEASIBLE;300.0010;0.0035;299.9914;0.0001;2120;2965;266843;434;1;0;120;433
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_34;TIMEOUT_FEASIBLE;300.0015;0.0036;299.9925;0.0001;2144;3011;20258;400;1;0;120;399
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_35;INFEASIBLE;0.0015;0.0003;0.0000;0.0000;720;74;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_36;TIMEOUT_FEASIBLE;300.0034;0.0030;299.9954;0.0001;2002;2729;417;434;3;0;120;431
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_37;TIMEOUT_FEASIBLE;300.0021;0.0034;299.9929;0.0001;2192;3107;28641;429;3;0;120;426
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_38;TIMEOUT_FEASIBLE;300.0012;0.0034;299.9918;0.0001;2086;2895;2386135;402;0;0;120;402
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_39;TIMEOUT_FEASIBLE;300.0012;0.0032;299.9930;0.0001;2056;2837;20691;446;2;0;120;444
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_4;TIMEOUT_FEASIBLE;300.0111;0.0039;300.0011;0.0001;2226;3176;200;453;2;0;120;451
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_40;TIMEOUT_FEASIBLE;300.0008;0.0031;299.9923;0.0001;2087;2895;412;448;0;0;120;448
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_41;TIMEOUT_FEASIBLE;299.9994;0.0035;299.9903;0.0001;2128;2979;204;441;0;0;120;441
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_42;TIMEOUT_FEASIBLE;300.0017;0.0035;299.9922;0.0001;2098;2921;204519;439;2;0;120;437
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_43;TIMEOUT_FEASIBLE;300.0038;0.0037;299.9939;0.0001;2047;2818;137447;426;3;11;120;412
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_44;INFEASIBLE;0.0011;0.0000;0.0000;0.0000;720;8;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_45;TIMEOUT_FEASIBLE;300.0046;0.0034;299.9956;0.0001;2134;2990;178;424;2;0;120;422
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_46;TIMEOUT_FEASIBLE;300.0012;0.0034;299.9923;0.0001;2123;2969;159;449;1;0;120;448
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_47;TIMEOUT_FEASIBLE;300.0004;0.0036;299.9909;0.0001;2189;3102;9416223;429;4;0;120;425
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_48;TIMEOUT_FEASIBLE;300.0107;0.0032;300.0024;0.0001;2024;2770;21794;433;2;0;120;431
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_49;TIMEOUT_FEASIBLE;300.0007;0.0031;299.9921;0.0001;2005;2735;597;438;3;0;120;435
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_5;TIMEOUT_FEASIBLE;300.0107;0.0031;300.0024;0.0001;1977;2677;22802;427;6;0;120;421
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_50;TIMEOUT_FEASIBLE;300.0102;0.0029;300.0025;0.0001;1952;2629;14655;411;9;0;120;402
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_6;TIMEOUT_FEASIBLE;300.0011;0.0032;299.9926;0.0001;2146;3017;151;442;2;0;120;440
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_7;INFEASIBLE;0.0014;0.0003;0.0000;0.0000;720;55;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_8;INFEASIBLE;0.0011;0.0000;0.0000;0.0000;720;5;0;;;;;
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_30_15_4_9;TIMEOUT_FEASIBLE;300.0082;0.0029;300.0006;0.0001;1983;2691;26000;406;5;0;120;401
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_1;TIMEOUT_FEASIBLE;300.0048;0.0077;299.9864;0.0001;4493;6851;43335;776;1;0;200;775
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_10;TIMEOUT_FEASIBLE;300.0018;0.0078;299.9830;0.0001;4416;6695;399;769;1;0;200;768
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_11;TIMEOUT_FEASIBLE;300.0095;0.0080;299.9915;0.0001;4565;6996;400;777;0;0;200;777
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_12;TIMEOUT_FEASIBLE;300.0100;0.0077;299.9918;0.0001;4417;6696;465;778;1;0;200;777
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_13;TIMEOUT_FEASIBLE;300.0006;0.0082;299.9803;0.0001;4675;7216;51726;780;1;2;200;777
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_14;TIMEOUT_FEASIBLE;299.9990;0.0087;299.9790;0.0001;4826;7517;50690;775;0;0;200;775
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_15;TIMEOUT_FEASIBLE;300.0002;0.0080;299.9803;0.0001;4527;6920;42323;714;2;0;200;712
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_16;TIMEOUT_FEASIBLE;300.0096;0.0079;299.9915;0.0001;4604;7072;48868;758;2;0;200;756
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_17;TIMEOUT_FEASIBLE;300.0101;0.0079;299.9897;0.0016;4530;6925;77597;746;4;0;200;742
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_18;TIMEOUT_FEASIBLE;299.9997;0.0078;299.9809;0.0001;4499;6863;60290;779;0;0;200;779
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_19;TIMEOUT_FEASIBLE;299.9986;0.0076;299.9805;0.0001;4527;6920;180956;738;6;0;200;732
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_2;TIMEOUT_FEASIBLE;300.0003;0.0077;299.9817;0.0001;4443;6751;49520;772;3;0;200;769
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_20;TIMEOUT_FEASIBLE;300.0099;0.0076;299.9920;0.0001;4251;6367;462;765;2;8;200;755
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_21;TIMEOUT_FEASIBLE;300.0115;0.0081;299.9916;0.0001;4607;7079;54066;753;0;0;200;753
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_22;TIMEOUT_FEASIBLE;299.9996;0.0077;299.9796;0.0001;4447;6760;232744;764;5;0;200;759
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_23;TIMEOUT_FEASIBLE;300.0101;0.0079;299.9905;0.0001;4411;6687;60401;765;3;0;200;762
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_24;TIMEOUT_FEASIBLE;300.0105;0.0077;299.9892;0.0001;4580;7025;308346;745;7;0;200;738
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_25;TIMEOUT_FEASIBLE;300.0009;0.0076;299.9835;0.0001;4580;7025;968;762;6;0;200;756
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_26;TIMEOUT_FEASIBLE;300.0107;0.0081;299.9909;0.0001;4536;6938;49522;771;0;0;200;771
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_27;TIMEOUT_FEASIBLE;300.0105;0.0075;299.9895;0.0001;4481;6827;228726;748;10;0;200;738
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_28;TIMEOUT_FEASIBLE;300.0094;0.0046;299.9977;0.0001;4603;7072;4766223;752;25;0;200;727
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_29;TIMEOUT_FEASIBLE;300.0100;0.0075;299.9934;0.0001;4611;7088;549;750;5;3;200;742
3;CPLEX-CP-T;cplex-cp;cp-t;epsilon;0.01;instance_40_25_5_3;TIMEOUT_FEASIBLE;300.0100;0.0043;299.9989;0.0001;4515;6893;4778871;734;24;0;200;710
