cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
2;SN-none-ss;instance_30_10_4_44;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.070310802;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_45;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.12837;300.0;29.349495071;3;73354;172157;836;;;;;;;continuity | similarity;0 | 357
2;SN-none-ss;instance_30_10_4_46;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.0300357;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_47;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1322116;300.0;51.414876645;3;81875;182005;913;;;;;;;continuity | similarity;0 | 387
2;SN-none-ss;instance_30_10_4_48;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1296928;300.0;3.474091875;3;77010;167067;891;;;;;;;continuity | similarity;0 | 373
2;SN-none-ss;instance_30_10_4_49;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;UNSATISFIABLE;0.056777408;300.0;0;1;0;0;0;;;;;;;;
2;SN-none-ss;instance_30_10_4_5;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;none;slot-service;TIMEOUT;300.1295643;300.0;41.576032446;3;80869;185226;891;;;;;;;continuity | similarity;1 | 415
3;SN-both-none;instance_30_10_4_1;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1292916;300.0;63.286925715;3;82462;201523;847;;;;;;;continuity | similarity;0 | 404
3;SN-both-none;instance_30_10_4_10;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1330142;300.0;55.666644825000006;3;80902;194339;825;;;;;;;continuity | similarity;0 | 389
3;SN-both-none;instance_30_10_4_11;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1342396;300.0;43.664577952;3;84614;199564;858;;;;;;;continuity | similarity;0 | 371
3;SN-both-none;instance_30_10_4_12;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1296893;300.0;52.919461532;3;75018;185860;781;;;;;;;continuity | similarity;0 | 374
3;SN-both-none;instance_30_10_4_13;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.054552601;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_14;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.051058691;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_15;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.035754751;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_16;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1346004;300.0;64.860675708;3;92599;224543;902;;;;;;;continuity | similarity;0 | 427
3;SN-both-none;instance_30_10_4_17;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1257529;300.0;49.722791037;3;77984;180023;847;;;;;;;continuity | similarity;0 | 400
3;SN-both-none;instance_30_10_4_18;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1381575;300.0;29.263368313;3;79848;184628;858;;;;;;;continuity | similarity;0 | 397
3;SN-both-none;instance_30_10_4_19;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.061801124;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_2;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.073594302;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_20;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.05258845;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_21;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.072947113;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_22;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;UNSATISFIABLE;0.065643106;300.0;0;1;0;0;0;;;;;;;;
3;SN-both-none;instance_30_10_4_23;lex-continuity;lexicographic;continuity-priority;-;;;;;;sorting-network;both;none;TIMEOUT;300.1341141;300.0;42.751120807;3;91556;218084;891;;;;;;;continuity | similarity;0 | 378
