cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;ORIGINAL;instance_30_10_4_44;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.088155862;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_45;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;5.437215538;300.0;5.408009424;1;14403;53425;1363;365.0;365.0;371.0;6.0;0.0;120.0;weighted_score;365
1;ORIGINAL;instance_30_10_4_46;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.026807378;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_47;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;13.5147881;300.0;13.48731482;1;11712;40948;1390;395.0;395.0;398.0;3.0;0.0;120.0;weighted_score;395
1;ORIGINAL;instance_30_10_4_48;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;6.260499294;300.0;6.235354739;1;10175;32944;1309;375.0;375.0;377.0;2.0;0.0;120.0;weighted_score;375
1;ORIGINAL;instance_30_10_4_49;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.086021244;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_5;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;17.19614936;300.0;17.16779292;1;13334;49344;1452;418.0;418.0;423.0;5.0;0.0;120.0;weighted_score;418
1;ORIGINAL;instance_30_10_4_50;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.05061303;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_6;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;10.27683308;300.0;10.24181092;1;15363;57534;1451;388.0;388.0;389.0;1.0;0.0;120.0;weighted_score;388
1;ORIGINAL;instance_30_10_4_7;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.050792413;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_30_10_4_8;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;25.88702343;300.0;25.85427613;1;15326;52352;1365;414.0;414.0;422.0;8.0;0.0;120.0;weighted_score;414
1;ORIGINAL;instance_30_10_4_9;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.050150705;300.0;0;1;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_1;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.230426291;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_10;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.08563332;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_11;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1080537;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_12;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1157906;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_13;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.092552402;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_14;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;52.25383392;300.0;52.18358466;1;31198;118075;2276;663.0;663.0;670.0;7.0;0.0;200.0;weighted_score;663
1;ORIGINAL;instance_40_10_5_15;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.083576797;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_16;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.218712745;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_17;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;26.72619029;300.0;26.66010887;1;29295;112805;2324;706.0;706.0;709.0;3.0;0.0;200.0;weighted_score;706
1;ORIGINAL;instance_40_10_5_18;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.104075577;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_19;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1145845;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_2;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;68.56671605;300.0;68.50475579;1;32208;118510;2180;704.0;704.0;718.0;14.0;0.0;200.0;weighted_score;704
1;ORIGINAL;instance_40_10_5_20;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.055176645;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_21;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.078298635;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_22;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1117004;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_23;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.07568731;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_24;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.176840037;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_25;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.073691955;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_26;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.248274242;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_27;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.110892885;300.0;0;0;0;0;0;;;;;;;;
